id,question
012000359,Is the grass in the upper right corner mowed or wild?
012000359,Are there any other objects in the lot besides the cars?
012000359,Are there any buildings visible in the image?
012000359,Are there any signs or markings in the lot?
012000359, Is the lot surrounded by a fence or wall?
012000359, Are there any other vehicles visible in the image?
012000359, Are there any people visible in the image?
012000359, Is the lot on a hill or flat ground?
012000359, Are there any other colors besides asphalt and grass in the lot?
012000359, Are there any shadows visible in the image?
012000359, Are there any other plants visible in the image?
012000359, Is the lot paved or unpaved?
012000359, Are there any street lights visible in the image?
012000359, Are there any other vehicles parked in the lot besides the five cars?
012000359, Are there any other objects in the lot besides the cars and grass?
012000360,How many cars are parked on the left side?
012000360,Are any of the cars parked in the middle of the lot?
012000360,Are any of the cars parked in the far right corner?
012000360,Are any of the cars parked in the far left corner?
